,a,b,c,d,e,f,g,h,i,opady,opady_zaciemnienie,opady_kierowcy,opady_zaciemnienie_kierowcy,prawdziwy,prawdziwy_iv
811,10,2,9,4,4,6,8,7,9,70.41182018995387,70.38353283317501,70.3054037443536,70.27770445835385,6.866809327088216,51.40451714559699
812,1,10,6,7,1,9,3,6,7,68.11675056991926,67.39886827036352,68.10559326790505,67.38834380571085,3.4242673734521736,61.643647610585525
813,7,8,1,4,9,2,3,9,3,24.973126925671487,23.64825176506198,23.284390704508198,21.86617016959767,1.4122166886994396,21.051756201260158
814,5,10,3,7,2,3,7,4,10,32.34579150976138,30.73637037543884,32.2795357003533,30.66876479668915,8.78798991448993,22.318987859327674
815,5,10,6,4,1,9,3,1,5,33.29079007066187,31.70762022434974,33.2722711742865,31.686784800412028,4.853965748761791,16.572310034839226
816,2,6,10,8,3,6,6,10,6,75.5806226076976,75.35808320212575,75.52056288845453,75.29905308339804,3.2748701413387926,66.34524736827025
817,5,3,10,2,1,10,5,5,2,72.8659389073519,72.82051427339931,72.86000323145127,72.81470050165952,1.740164126089132,52.889970879928335
818,1,7,7,5,3,3,4,7,9,33.35149700458794,32.615634356961934,33.21017342612936,32.468942384518286,4.6778911128187834,30.15684087660265
819,6,2,3,6,8,9,7,7,1,90.75692849357314,90.74003948497894,90.40536669393933,90.3886861191761,1.2239887892980565,64.79795610144538
820,7,3,1,8,4,1,1,4,3,8.749487966674753,8.23410548900143,7.790874211314479,7.196302408286871,1.41291679639577,7.130768773247542
821,4,9,10,9,5,6,1,7,5,48.93762510416748,48.136492726933966,48.680814154334,47.87313625651209,1.4077508142279935,47.4847662284163
822,4,3,7,6,1,1,4,9,4,14.016560317304345,13.704854680372772,13.984313609095786,13.67142580704322,1.9463707163360748,13.084461081639311
823,2,8,8,9,4,9,1,9,10,92.15631342468784,91.79019109516662,92.09408978971433,91.72845248108848,1.8510511943713701,91.27420836066881
824,6,10,3,6,1,3,2,1,10,17.715275673063598,14.684669743357247,17.689594396461217,14.654290567778,9.166362111122613,13.364673919040314
825,5,2,6,8,7,1,9,8,2,15.343341184390429,15.207940637238888,13.675732476050834,13.523841196725149,1.7978414998422187,10.066215283786686
826,7,4,8,8,8,6,8,9,4,76.08193803494359,75.94553296564538,75.63546686848531,75.49840165181507,2.8541977266110266,58.29482022085474
827,4,4,2,9,5,1,3,7,6,14.835739208791159,14.292766722613194,13.973543874617057,13.39353747250542,2.663506957838764,13.065915341926328
828,8,7,5,7,2,2,2,2,6,13.15622113580364,11.149622546027322,13.004517331843076,10.971544493487073,4.578265190694701,10.22943698211402
829,6,2,8,4,6,10,10,7,10,128.25276878447696,128.2434461753336,128.14672178001348,128.1374759505296,8.273200718781787,80.85479953349426
830,2,10,3,10,4,4,6,2,3,28.897137781585876,27.056261566347786,28.613311454371395,26.76086660417856,3.0240279261181824,11.77235425970856
831,10,10,6,6,1,4,2,4,1,21.653996337367204,19.232202947594214,21.632481102936417,19.205199396664057,1.1096987037669586,17.46437155587363
832,2,7,10,10,10,1,10,9,9,23.996987108198187,22.953847113505645,21.82504378951177,20.670330790601664,6.765875465569166,18.043830912925625
833,3,2,1,2,6,7,4,8,6,68.74324029602694,68.70875447586316,68.48839330122803,68.45344081953726,2.929706572193726,62.58754470444661
834,5,8,5,3,7,8,3,3,9,42.89360851555836,42.180224043150616,42.3291758172647,41.606695223254206,6.613632764774574,34.082218315012064
835,4,7,7,5,3,5,5,4,2,34.555206224896864,33.79861649519493,34.423240467369155,33.66371644098019,1.8672547245725877,22.58376472264271
836,6,9,8,2,5,6,3,10,6,69.56602479026542,68.95584620933296,69.39687379655923,68.7854817810462,2.0634075967506504,66.41083743889473
837,1,5,9,4,6,2,10,3,1,22.688591430590904,22.141709313325517,21.891320460357605,21.31591894949472,1.3838061881224484,7.346209394028783
838,6,3,10,10,7,3,8,1,7,27.345594687309916,27.17051789836679,26.426095793161874,26.247155029054827,7.041409801377243,10.508748148365857
839,7,7,10,8,8,4,9,7,2,48.070889126894606,47.52767584763562,47.44587385527542,46.892931305585805,1.8617814655341474,30.175695439817524
840,6,10,2,2,6,2,3,2,3,15.043503462635723,11.235720375641343,13.801684411882603,9.49259027019058,2.725878673083159,7.34412838626124
841,9,8,7,4,3,6,4,3,3,33.67285759383525,32.711620517801165,33.54625863274368,32.57920875213037,2.6183491568821644,21.859183715499903
842,1,5,5,9,5,10,9,8,8,126.08641321975797,126.01413104661289,125.99415010359357,125.92128364674252,6.076417218362115,88.21315996645018
843,6,9,4,9,7,6,7,3,6,50.29890312732774,49.43207555621699,49.84027613340527,48.967086263913785,5.606049449334604,24.730833886291617
844,1,3,10,10,9,7,4,9,3,72.26436785081813,72.21040302145256,71.70225447865353,71.64994233384937,1.6061547282462403,66.176950500139
845,6,8,2,8,2,8,8,9,1,97.70340087555864,97.33791366660333,97.68002047895928,97.31408322943328,1.199861117234586,73.5443999383352
846,8,9,5,3,7,9,3,5,8,61.228606573555524,60.532240535700076,60.82069523019135,60.12022509023494,4.379901187991429,53.749835999517266
847,7,2,2,9,3,10,5,10,7,119.01975929954958,119.0047802509302,118.97625294895546,118.96154324057387,3.3271213018620096,107.78506130725653
848,8,2,8,10,6,6,6,9,2,67.339033000406,67.30421249366331,67.04348727846944,67.00834077293253,1.4997001720100394,56.38247140260677
849,10,9,4,9,7,1,4,10,4,18.55171161272259,16.22166977867545,17.182332540790473,14.648774572144461,1.8247530736416924,14.09266789829154
850,5,2,4,9,7,10,7,1,1,71.75350307232112,71.72436202070257,71.43084370866042,71.40255626503325,1.4100457076100072,14.94822352578466
851,6,3,1,3,6,5,8,3,10,47.96704092495431,47.88224638439005,47.59510761879081,47.50951466298019,9.404588531355337,25.47178423429449
852,2,1,3,6,4,3,7,9,3,37.111681883101916,37.09478003213099,36.89591632455874,36.87885173526454,2.1141565389661996,30.248976004748023
853,4,2,3,5,8,9,5,7,2,79.73253413590577,79.70348069121934,79.32698401967139,79.29763642593488,1.5437815962043127,65.40514031426027
854,6,5,5,5,3,7,10,10,7,104.96851746773197,104.87296972249283,104.909680043784,104.81424959409183,5.063976572880688,77.5393461997351
855,7,6,3,10,7,8,8,8,10,98.57128534762803,98.39854611684719,98.28458503433858,98.11300307584621,7.192485574168287,74.3818365100331
856,4,2,8,2,10,4,6,9,9,52.33923466887165,52.295024178384395,51.376465659444264,51.330528667115075,5.160273743274845,45.313262726932564
857,2,8,10,2,7,10,8,8,8,120.16353264190113,119.90684746034158,119.98867600901117,119.73030352118937,5.762437290097617,88.70079257389907
858,3,4,6,5,7,7,3,2,8,32.20854630252109,31.968343984467115,31.468385623496644,31.223895348572345,6.838004057944271,23.116239160806256
859,2,1,8,4,7,10,10,3,1,105.5140438129204,105.5083858550056,105.29338046982473,105.28765311165358,1.3839295712552482,32.48960133248463
860,9,9,2,6,7,7,4,9,1,70.98268457353109,70.41449676222028,70.59078895141293,70.02267499212337,1.0814843991286789,64.1632137562747
861,1,9,3,6,5,7,2,1,4,21.786040149701254,19.867042993761896,21.18873264946083,19.21432675405008,3.778403582232181,13.08200130443257
862,4,6,6,7,5,3,10,6,10,41.91787285641907,41.49536188170011,41.61944790549654,41.19021974031423,8.668054913859406,28.216254280698593
863,5,2,5,7,10,1,10,9,6,20.813260964209366,20.718313489853628,18.223324800653707,18.1154032825953,4.572843660338012,15.063317549700525
864,5,7,2,1,7,6,6,5,3,50.108129117421264,49.636932257141886,49.62430893892973,49.14689779091834,2.515968182917633,33.500197219669126
865,1,8,9,3,9,4,1,8,4,38.34693454160523,37.51408056619645,37.25079467310004,36.3981341894989,1.2160346005303169,36.16037430781149
866,10,5,1,3,4,2,4,8,6,24.358317322300017,23.839256181351796,24.044592108056946,23.51538387061728,2.924134192128893,22.11905736156857
867,8,7,3,10,8,2,2,1,4,13.015779469045304,10.995247952355172,10.269838124394283,7.552140008500704,3.786195755063533,6.396683726606668
868,1,2,3,10,2,9,4,9,4,92.59300524638027,92.57599924378182,92.57469084410194,92.55764168057907,1.9408104318501231,85.16851976981022
869,8,6,8,2,10,9,10,2,5,94.17323885281962,94.00183119503743,93.6440852726251,93.47209088257787,5.005363050821716,24.71371499108038
870,3,8,2,7,2,9,9,1,7,83.55482590728946,83.17547683780494,83.52701059892445,83.14779197642342,7.016988982324698,18.323128211687088
871,1,4,7,1,2,5,10,6,3,60.40730311541395,60.27631984948164,60.37302386380924,60.24213554509489,2.7616783589496023,33.446470415235495
872,1,7,3,6,5,3,3,6,10,30.83887547125303,30.029017029772543,30.42360770280361,29.610561507391733,4.763522424603441,28.207688358427045
873,9,10,9,9,2,4,3,9,2,41.19777599529182,40.00833635106107,41.15015286031342,39.95867879754285,1.2038621816631476,38.15082199707341
874,4,5,8,3,5,8,1,8,7,72.16430881769128,71.97506210825493,72.01726695048829,71.82914134002067,1.5762912976118781,71.39730075311786
875,1,5,10,10,7,9,7,7,10,97.35777605439334,97.23287229941431,97.11388850404866,96.9892263130131,7.13954755766544,73.26475760530707
876,10,5,1,8,7,5,10,7,8,66.6385587294387,66.45879815793748,66.23364984323807,66.05541629372496,6.662638297293553,43.34574828249967
877,7,9,10,7,2,6,9,5,2,63.59050607965355,62.942703524182626,63.564283436662386,62.91629306052359,2.010907580675412,32.5319636655232
878,8,2,1,2,4,1,5,2,10,13.827664957978863,13.680795197155495,13.249055272107054,13.093273445047037,9.365347534201243,12.09530826212025
879,2,7,8,4,7,2,6,7,9,27.824191314580208,26.947005193443765,26.933709906747374,26.021959940811737,5.971490661848462,23.05624441506027
880,1,10,6,10,6,10,9,4,8,103.09864554088229,102.61380455534032,102.93916348017667,102.45401617714562,7.404286938970842,49.21353478953212
881,6,10,1,10,3,3,10,6,8,41.27840920946375,40.012262571515734,41.186404207865,39.91574750233091,6.933343807116703,26.18722330960574
882,8,2,10,4,3,2,2,8,5,21.730293609991307,21.635051105097233,21.51334857611947,21.41859888920066,1.6816282531762157,21.063754944221987
883,1,3,7,9,8,2,5,1,3,14.287333819466303,13.945921917709688,11.797514893246563,11.38877648792472,3.1142937838454805,5.487860664674025
884,7,8,4,4,4,6,1,7,10,53.547695467188866,52.96381071470808,53.397054929060275,52.81079576339454,2.215038190066305,52.4443221180362
885,6,7,10,1,2,3,9,10,2,42.63086491890413,42.056425469063825,42.57925340253421,42.00263419905835,1.6821256755415783,32.290480928992466
886,6,9,1,6,6,2,2,2,2,13.217322624194361,9.671173954078382,11.765935363985166,7.569268123906821,1.7906149887905702,6.410617758867811
887,10,5,3,7,8,10,8,7,6,111.31997288892434,111.19179837366396,111.00556462010022,110.87607128243154,4.633186948923797,76.69883329680941
888,1,6,4,5,7,1,1,7,2,13.00348085025072,11.513384857930387,11.008595612550303,9.202036473594822,1.074832772535156,9.144986284101353
889,3,8,1,8,7,3,6,10,9,44.24884932340623,43.526265222347604,43.716145342725426,42.98160632933903,4.753104583115994,38.95410355586344
890,2,1,4,1,3,10,9,10,1,135.41132537774965,135.4054808207834,135.38431712995893,135.37851156549212,1.2029865576622285,101.10109545263367
891,5,4,5,1,3,2,2,2,1,8.452303444198842,7.449084804703303,7.891246856211114,6.80909963959794,1.2477283610784853,5.488936148883795
892,8,10,8,4,3,6,10,10,5,89.11056989885768,88.53644690564364,89.06797899121149,88.49293128026714,3.6778478245688433,65.23536587754037
893,5,9,4,7,7,4,6,5,10,40.1580426109951,39.11943841082622,39.55707173479376,38.51437476466777,7.759997827328835,30.161384188697884
894,2,7,2,8,3,9,5,6,1,71.95733769006634,71.62289285109897,71.89581067289694,71.56113123147965,1.1905619303744523,55.712130019964654
895,6,10,1,6,3,6,10,3,5,65.48587894486434,64.69714725835286,65.39722267087231,64.60629531291166,4.889955608044232,23.78417230233294
896,8,4,4,6,4,2,6,7,2,20.925804420805004,20.538613502582663,20.52815510900644,20.136795532818528,1.6471743675988868,16.188298487949027
897,10,5,4,2,4,2,1,7,9,24.120504693817303,23.591880047151335,23.767414513068303,23.23057895547986,2.0383760635559285,23.144846122945342
898,7,8,6,5,4,9,6,7,2,85.45869843752014,85.07928609650374,85.35978768590898,84.97839172031927,1.6512025253632518,65.53885532917784
899,5,5,2,5,2,8,9,7,4,94.5445205648894,94.43308261839009,94.51864930928096,94.40765785577916,3.324524485743184,60.690614393424745
900,3,1,9,1,9,1,3,9,7,18.677365943635813,18.649757572079032,16.32869379318231,16.299876743127854,2.532575948787216,16.025594821094575
901,4,7,6,3,2,8,5,9,10,91.68394725965918,91.41012461807841,91.66694125068209,91.39251745974971,5.013232675217635,82.24298229261332
902,8,1,7,9,9,6,3,10,2,65.58693533060732,65.57803797060853,64.96423738559878,64.95512062280126,1.1664295009211005,62.430167723401844
903,4,8,7,3,1,1,9,2,8,15.730468390021358,13.506706541082831,15.699084985899054,13.47180271125988,7.876990643963834,10.093431188961823
904,3,5,1,10,7,1,10,4,3,15.00777634684621,14.159364675960978,13.30421279630977,12.335184602191232,2.9589523940016185,7.134955851497171
905,3,10,10,2,8,9,6,8,10,99.36008258404202,98.79850049810045,99.02923954882486,98.47095049545587,6.134189681628028,82.71104821704547
906,6,9,6,4,10,9,7,2,2,68.11544410697776,67.5471587935406,67.41297632525742,66.8316723603096,2.170999584936041,21.949897855259206
907,4,9,4,5,10,6,2,7,9,54.46345669872075,53.75381265161241,53.54817439862414,52.82127290946103,2.9116248034493952,51.437303856258126
908,10,4,4,5,4,4,3,6,5,31.996958132880962,31.75081748764575,31.756183457975222,31.508940953254797,2.5306473389093305,29.14226714621003
909,10,6,10,8,8,3,7,6,10,36.572077600715,36.0705593562198,35.683851967599416,35.164410608695526,7.720431439904301,28.2631798291183
910,5,6,2,4,10,8,4,6,5,63.67529658504885,63.38461625532323,62.8763618074285,62.57415241499558,2.9896053167062857,53.72766541750629
911,4,2,10,5,8,6,5,4,5,42.79959798444677,42.746694653368706,42.07902561800723,42.02394229305849,4.068119941516727,29.61582827389226
912,10,7,5,3,3,9,7,1,2,65.01310816744672,64.62166694984546,64.95489589878063,64.56279270213777,2.2159351290630935,14.219026370412465
913,8,3,2,7,5,4,4,6,4,33.02955503358756,32.90075323337419,32.66297345704822,32.532063460687255,2.475422700008548,28.381487631257524
914,9,7,1,5,3,7,4,2,6,35.99303599007282,35.279969473462295,35.860590615164924,35.142443684867665,5.493819877212497,21.251299758894657
915,4,3,1,9,9,7,3,10,9,82.723118914548,82.66010066291702,82.21051496602186,82.14904879572192,2.8838602323690887,79.4216563837937
916,9,9,6,4,3,4,8,2,3,35.31785206277121,34.172401922737194,35.19460490084252,34.04867195017756,3.0767245324952954,11.75357390272238
917,2,10,9,4,8,5,3,10,1,54.899853882095464,53.95512414899209,54.285093837927676,53.32812492817754,1.0416172707276234,51.21766464835591
918,7,8,6,5,8,8,7,5,8,75.05357910087889,74.6128599485939,74.62629124634353,74.18533190484422,6.5786848394667645,48.52715715009138
919,6,10,5,10,6,10,2,3,5,43.210207098091786,42.00443747896659,42.800328826526034,41.5771814129173,3.1483518943300735,36.49916878041823
920,4,3,4,9,4,7,2,9,3,68.2583555729937,68.19710804974996,68.12873267240977,68.06733927917564,1.2348616899006588,66.60398839458463
921,4,7,10,4,7,7,9,5,5,75.49778132369835,75.18817141551844,75.15864142693364,74.8479365807674,4.486858311133027,40.51903846135471
922,9,2,5,9,7,7,8,9,3,86.8751761091147,86.85313827337316,86.59640853039888,86.57413363706996,2.2318494749400237,66.33684842245786
923,10,7,6,2,6,3,2,4,3,18.877975655955872,17.506263378650736,17.91733287568753,16.460644674473944,1.7740308782539203,15.325765054089931
924,9,10,9,9,5,3,1,10,8,39.84697079757348,38.54199305006045,39.50693998002697,38.19457452697183,1.4983461126556203,38.08038580451228
925,8,4,5,10,7,1,2,7,1,11.670970026628238,10.943221326193427,9.330915554989675,8.403114284344568,1.0485619237450527,8.159760102378288
926,7,5,7,2,10,4,9,4,2,42.1005899217804,41.8090662356909,40.92155966145363,40.62555462430549,2.0908895057907406,18.52711875774059
927,6,5,8,2,2,10,6,9,9,116.09377175173447,115.98672351948483,116.08421117149302,115.97710423014048,5.156364471060602,99.37931065505937
928,5,8,2,6,5,7,7,10,2,88.10689941573104,87.73454640284935,87.96092848154863,87.58993930612891,1.5268052410579724,72.51951920297314
929,4,5,7,10,6,9,2,4,7,48.147746921517694,47.91500581911786,47.78072083640556,47.54645313018486,3.547547105009511,44.0228884930116
930,10,9,6,6,3,7,2,7,2,54.45478217755466,53.6779273198602,54.379914718789514,53.60329011250923,1.1675174892942013,51.74708601982836
931,2,9,8,6,3,6,8,6,4,63.6544463823988,62.99764386865803,63.58247326755363,62.92496007923584,3.3544951232996327,40.4968011901878
932,8,8,8,4,10,10,1,10,3,105.1814454164349,104.89208982798463,104.73715814476257,104.44549690707326,1.0886688434832927,103.9362780849466
933,1,6,10,8,10,3,1,1,6,15.380010352644856,14.144118765125931,11.637087166323706,9.97490620741831,4.981001912660788,9.509807161890182
934,2,6,5,9,5,10,1,2,3,28.1335026683119,27.497024233497775,27.64910411373158,27.00413228024238,2.0018720863971606,25.11678929944247
935,1,3,1,1,5,1,3,7,4,12.88759845570426,12.52602880993147,11.873919266304899,11.483058856439262,1.916640480195925,11.083013976451603
936,7,2,5,5,10,5,2,1,7,19.329872913692633,19.229856238601275,16.57823439378928,16.46211447987659,6.480192637792866,13.071224906583046
937,1,6,9,3,6,2,2,9,7,26.794005026770844,26.09447088064468,26.12048176645907,25.40514255488246,1.9652925684043485,25.09394449804832
938,3,7,5,3,10,2,1,9,2,23.64272012725789,22.610041315516415,21.35898872299966,20.212551585676593,1.0453881240226162,20.111124956034633
939,3,10,9,3,1,10,8,6,10,106.9771560306439,106.49817513611235,106.97424152745391,106.49576565567071,8.107764978268085,70.9180744281728
940,1,1,4,7,3,5,5,7,5,47.614444783734626,47.604735756043105,47.509601104637646,47.499910610296546,3.1166233770793315,40.446312971638065
941,2,7,4,5,5,3,8,9,1,37.98629119536794,37.31125720180952,37.67799480699636,36.995676843800474,1.200848467366033,28.129659618149493
942,1,5,1,5,7,6,10,6,7,74.63190230447208,74.46609569343707,74.2463296897571,74.07965384274591,6.110113113504285,43.47450232611459
943,1,9,6,5,9,1,2,10,4,19.108150664363077,16.842947478410668,16.823005014560994,14.188033528884963,1.3228263120887882,14.043618648690456
944,7,8,9,5,6,10,1,6,6,68.52668991066705,68.05802168312613,68.27557910855124,67.80490382673683,1.702730792997683,67.05748396694929
945,2,3,6,8,5,7,2,1,2,19.00661246710638,18.756872119529653,18.351486667416818,18.09621029538,2.089704453468196,11.488501624565776
946,6,5,3,3,3,5,4,1,5,23.681490528471038,23.135979932135054,23.48867575417035,22.939386580866397,4.9635315905853075,11.26510658109885
947,1,3,5,8,1,7,9,10,5,98.21828078521028,98.15482285070748,98.2093146400959,98.14587709596705,3.503606321993133,75.3567563039826
948,10,4,8,5,10,4,1,2,2,15.730210508705236,15.214765165645916,12.192297477255048,11.519862592481166,1.524973297781342,10.817128969072416
949,10,3,9,5,1,1,8,6,6,14.781088107116664,14.485015599565207,14.74207592790218,14.445868371659774,4.917522290259312,12.049010886744723
950,1,2,3,1,6,1,4,3,5,11.049649074575358,10.86942802135309,9.27338504653754,9.058609959387855,4.174065901340106,8.13007161075897
951,9,7,1,1,3,9,5,5,2,66.19432624284117,65.80842064664756,66.11392176709494,65.7288738043759,1.742366197464753,47.784915785236045
952,9,8,6,3,3,6,4,1,8,29.651746248916698,28.53895821146961,29.516535160397897,28.4000103167265,7.837251291628684,15.293567332350833
953,1,8,10,9,4,4,10,10,4,60.19594449109355,59.715871046305985,60.07613872393978,59.5937610781508,3.0185674099131177,44.329130502283064
954,6,3,6,9,6,8,5,4,9,58.32519397523977,58.25959979135621,58.02262959797292,57.95792789266629,7.14342111621527,41.847687946494425
955,2,10,10,8,5,6,8,4,2,56.10289671000445,55.13618043909555,55.89151640533178,54.91324802243445,2.0496930824722224,26.724294042382077
956,3,2,10,8,10,8,7,2,8,62.51992150733804,62.475159923750695,61.68300006403108,61.636181606378464,7.751893840128254,25.34285056517834
957,5,5,8,4,1,10,4,10,10,117.57586362794518,117.44430341749177,117.56969411707777,117.4384560409717,3.940599475146715,110.38379524552033
958,3,8,3,5,7,5,4,3,10,34.21585244029312,33.22727903727674,33.44899411343489,32.44239676308528,8.153822432614655,25.51207906688914
959,6,2,2,7,8,10,8,2,6,85.38785862386669,85.36976167392893,85.03253035928668,85.01478178367891,5.909974709281835,27.822666358620925
960,10,10,2,9,9,1,4,3,7,17.27528625533377,14.043497207183245,14.77655579543892,10.83135713664845,5.734453564477514,10.063722426500814
961,4,2,6,8,6,10,3,9,7,102.15274831034117,102.14134209545864,101.981435260624,101.96939620420119,2.5265665746844586,97.42183911728526
962,9,6,10,10,7,9,8,9,1,109.86064375777768,109.67669710820836,109.63632336953539,109.451991926457,1.202544042876981,82.50270403319576
963,3,7,1,4,6,7,5,3,1,42.88803358683167,42.30861370810806,42.44957202879471,41.86941413915779,1.3179098205282964,23.12914835804388
964,7,2,5,10,8,7,4,5,4,49.27167017880614,49.233255557702954,48.648997197549875,48.60808669660983,2.7279305013531916,39.67716333313633
965,7,1,10,5,6,2,1,10,10,30.776121056052894,30.763077508600347,30.188540593045992,30.175469422749014,1.72554423654496,30.105434367227865
966,3,9,10,5,4,7,1,7,8,58.67119370554652,57.98268521265397,58.539614378767716,57.85026602355811,1.8702340273440972,57.433333098941915
967,5,8,1,9,5,9,10,8,10,122.29953700824805,122.10287204993949,122.19169057118393,121.99222997278035,7.846567066625704,82.24646545729857
968,7,6,4,3,10,1,3,8,6,18.44313363964369,17.451751751404707,15.520171930980888,14.314941579705451,2.417316803502441,14.005951185934297
969,1,4,3,1,8,3,8,5,7,33.969272716175986,33.735216343579225,33.0266581725182,32.78152127732354,6.067068874958558,22.312904835753372
970,1,5,5,3,3,9,7,5,4,80.46295471666046,80.30996201590793,80.41787766257565,80.2641015698723,3.420157685460602,49.80628797301566
971,5,9,7,5,5,6,3,3,5,31.453500738345063,30.153539895804403,31.050139608752144,29.734914991223622,3.770612971689855,23.810820509708645
972,6,9,4,3,6,8,8,6,5,84.68506464220006,84.18387897279824,84.44964423059571,83.94538598345414,4.130279085208717,53.73998121819447
973,6,2,10,3,1,2,4,8,10,27.310497243559237,27.232522727983053,27.288787823912713,27.210637613009425,4.708300505103281,26.039428106709472
974,2,4,5,7,3,9,6,6,10,84.6513362405513,84.55562689858887,84.5947122354137,84.49907888703106,7.187717383782659,64.60092067179453
975,4,5,10,8,9,1,1,3,5,13.202104589975258,12.192676758583165,9.570935899445216,8.154746092753312,2.3581849683970186,8.091684219026748
976,7,6,4,10,8,9,7,10,1,111.53467964419328,111.37250852662578,111.23867363940413,111.07804206892875,1.1572269015760321,91.48801128508488
977,5,4,7,10,7,8,2,4,3,40.21124671895085,39.99639786813768,39.58577717362921,39.368669310154246,1.7768301525638805,35.99601395007955
978,8,7,6,1,7,4,7,7,6,45.411533262026786,44.830373821500636,44.85399017345749,44.269350519535124,4.380981017859196,34.21682394810092
979,7,3,6,4,5,10,1,2,9,32.99135437032488,32.854376000034776,32.60969362527195,32.47068943010703,5.308352117944329,30.894412326383165
980,1,5,4,2,2,1,5,1,10,13.313294759181145,12.311996629330332,13.171201094757162,12.157320119184854,9.91927291988977,11.134070955702732
981,3,10,6,2,3,3,1,3,1,15.09589609946268,11.29352750423813,14.793677939197972,10.88965604571698,1.09003761305385,10.46695522555056
982,4,2,8,4,5,7,9,1,7,64.83286666709745,64.79298718246093,64.62101143803025,64.58098360566244,7.031510497697889,15.694755150185804
983,8,6,4,3,3,9,2,2,1,28.460854021714667,27.814650919736863,28.308378040655207,27.65889969089905,1.2463962834363413,21.084376556229547
984,4,3,3,7,4,9,10,4,5,99.74079741370883,99.67824912129961,99.6435568352334,99.5808271121096,4.746818171506012,41.916386739907345
985,5,2,10,3,9,3,5,4,4,24.072563066488787,23.98356599501395,22.292088044170445,22.195430022725326,3.2814527977785652,16.25633037866387
986,7,8,4,6,2,4,7,5,5,38.67634795284026,37.87024251841878,38.6328423954011,37.825701664170005,4.220724403245452,25.38896032621059
987,7,7,9,1,10,9,6,1,6,58.04008899184783,57.588129788393495,57.20707843640613,56.75669725680665,5.988486291729962,17.49907465634658
988,5,7,3,8,8,7,9,5,9,77.99990310068013,77.73958658316421,77.60243332669259,77.34334135704017,7.977142717894469,44.6701757571601
989,9,3,3,2,9,6,2,4,4,32.45795865651018,32.32338083438084,31.155805783033127,31.015165630734923,2.188127907631369,28.60340682305541
990,1,7,8,9,3,7,8,1,1,57.68588175904679,57.27874607318624,57.60731603105069,57.19979657259869,1.4002434366237337,10.708160083626495
991,9,4,10,6,8,2,8,6,8,27.339942864250187,27.026197965896934,26.109291864053386,25.783048798375244,6.477545822170406,20.08868034467852
992,7,7,5,9,9,2,3,1,9,17.107038251200947,15.632675339087259,14.47521012737557,12.680337136585264,8.621027073785596,11.1875533138311
993,4,7,8,2,5,8,7,6,3,76.45213573959798,76.13481109824214,76.28299214079951,75.96587426322655,2.484463306131858,51.43188341429113
994,4,4,2,2,6,1,6,6,10,18.624168070634145,18.217341184896362,17.602398147035615,17.16491326381144,7.196119865884971,16.077881165526755
995,4,4,8,10,6,1,10,6,6,17.245422259492035,16.764512411448116,16.178691632237438,15.66669303644474,5.237855529218905,12.081551786581683
996,5,8,3,10,9,7,2,10,7,79.03546116416024,78.65372827773867,78.5280816189954,78.14199790370762,1.8256913415502876,76.9375384007794
997,7,8,7,7,2,5,5,9,6,57.62434780033094,57.04857746383059,57.58708798329935,57.01202235684299,3.1193526727573384,51.22368812633437
998,8,1,8,7,6,10,7,6,1,93.07410045510139,93.0704614709493,92.92581878256676,92.92210399266772,1.252568971282578,61.60615401925848
999,3,1,7,2,8,9,4,1,6,40.79681913555712,40.78416565491058,39.991578587043705,39.978732167216805,5.926059039026462,17.466270377458233
